[2026-05-01T11:42:32.976Z] GET http://localhost:5174/ → 200 (26ms, 374298B)
[2026-05-01T11:58:22.758Z] GET http://localhost:5174/src/index.css?t=1777635913553 → 200 (2ms, 221042B)
[2026-05-01T11:58:22.758Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/chunk-OTTQSYDI.js?v=3d05969e → 200 (?ms, 45629B)
[2026-05-01T11:58:22.758Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/chunk-PR4QN5HX.js?v=3d05969e → 200 (?ms, 10123B)
[2026-05-01T11:58:22.758Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/chunk-DA6N5A2T.js?v=3d05969e → 200 (?ms, 16344B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/components/ui/sonner.tsx → 200 (1ms, 4550B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/components/ui/tooltip.tsx → 200 (1ms, 10260B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/pages/NotFound.tsx → 200 (2ms, 11910B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/wouter.js?v=14d8c4ce → 200 (?ms, 15931B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/components/ErrorBoundary.tsx → 200 (3ms, 10055B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/contexts/ThemeContext.tsx → 200 (4ms, 7630B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/pages/Home.tsx?t=1777635913553 → 200 (5ms, 10432B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/pages/HomeEn.tsx?t=1777635913553 → 200 (2ms, 10362B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/pages/HomeZh.tsx?t=1777635913553 → 200 (3ms, 10362B)
[2026-05-01T11:58:22.759Z] GET http://localhost:5174/src/pages/HomeJp.tsx?t=1777635913553 → 200 (4ms, 10362B)
[2026-05-01T11:58:22.760Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/next-themes.js?v=f8e99630 → 200 (?ms, 4733B)
[2026-05-01T11:58:22.760Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/sonner.js?v=1fd7f2c7 → 200 (?ms, 58525B)
[2026-05-01T11:58:22.760Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/@radix-ui_react-tooltip.js?v=41c8d36b → 200 (?ms, 125037B)
[2026-05-01T11:58:22.760Z] GET http://localhost:5174/src/lib/utils.ts → 200 (2ms, 868B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/chunk-HXSAPE4I.js?v=3d05969e → 200 (?ms, 1339B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/chunk-6LUNB4BT.js?v=3d05969e → 200 (?ms, 12861B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/ui/button.tsx → 200 (1ms, 8712B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/ui/card.tsx → 200 (2ms, 11685B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/lucide-react.js?v=1208cab2 → 200 (?ms, 799252B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/Navigation.tsx?t=1777635913553 → 200 (2ms, 88631B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/HeroSection.tsx → 200 (2ms, 32135B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/NameOriginSection.tsx → 200 (2ms, 28246B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/AboutSection.tsx → 200 (5ms, 39276B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/FounderSection.tsx → 200 (3ms, 90535B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/PromiseSection.tsx → 200 (3ms, 18228B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/EcosystemSection.tsx → 200 (5ms, 73000B)
[2026-05-01T11:58:22.761Z] GET http://localhost:5174/src/components/ProductSection.tsx → 200 (5ms, 64136B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/src/components/CertificationSection.tsx → 200 (5ms, 33609B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/src/components/AssessmentSection.tsx → 200 (5ms, 104281B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/src/components/ContactSection.tsx → 200 (4ms, 21740B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/src/components/Footer.tsx → 200 (5ms, 8053B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/react.js?v=d7d0fff9 → 200 (?ms, 1582B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/clsx.js?v=172bd7bd → 200 (?ms, 1715B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/tailwind-merge.js?v=b5513cf0 → 200 (?ms, 99434B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/chunk-U7P2NEEE.js?v=3d05969e → 200 (?ms, 626B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/@radix-ui_react-slot.js?v=f0369b29 → 200 (?ms, 5275B)
[2026-05-01T11:58:22.762Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/class-variance-authority.js?v=4fd48944 → 200 (?ms, 2475B)
[2026-05-01T11:58:22.763Z] GET http://localhost:5174/@fs/Users/sangdo/Desktop/HandaroAI/development/handaroai-web/src/node_modules/.vite/deps/framer-motion.js?v=02b0ad3e → 200 (?ms, 432248B)
[2026-05-01T11:58:22.763Z] GET http://localhost:5174/src/lib/i18n.ts → 200 (4ms, 251312B)
[2026-05-01T11:58:22.809Z] GET http://localhost:5174/handaro_logo_light.svg → 304 (1ms, ?B)
[2026-05-01T11:58:22.809Z] GET https://d2xsxph8kpxj0f.cloudfront.net/310519663325138416/6uQycx7vmjvWLhEUm478jc/about-section-5A8m4nvRbHVH4VzX3cdaBw.webp → 200 (?ms, 90646B)
[2026-05-01T11:58:22.809Z] GET http://localhost:5174/handaro_logo_dark.svg → 304 (2ms, ?B)
[2026-05-01T11:58:22.809Z] GET http://localhost:5174/images/sangdo_han_profile.jpg → 200 (6ms, 374314B)
[2026-05-01T11:58:24.750Z] POST http://localhost:5174/__manus__/logs → 200 (1ms, 16B)
